d,z,tall,o3,pv,r,q,t,u,v,w,vo
-1.4663696e-05,440738.84,44942.854085,6.43516025e-06,0.00364844,0.000645752,3.78321415e-06,257.73562,9.2458935,5.01136875,0.0003387925,-3.6700421e-06
-2.305e-05,440983.975,44967.850900000005,6.411004500000001e-06,0.003778343,0.0006327925,3.7794602e-06,258.57623,9.5414095,7.087397,-0.0001718364999999,3.80101215e-06
-1.2411100000000118e-07,441289.315,44998.986915,6.386364149999999e-06,0.0038276029999999,0.0006240055,3.7727636e-06,259.258535,9.9950615,8.378491,5.428099999999999e-05,9.9715995e-06
7.0576020000000005e-06,441912.44,45062.52798,6.3387155e-06,0.0037275325,0.0005203965,3.7667987e-06,259.73889,9.174634,9.4299835,-3.399999999999324e-07,7.186916000000001e-06
1.5309338e-05,442033.88,45074.91141,6.3720035e-06,0.003586392,0.000496549,3.75749005e-06,259.33043999999995,10.6826475,10.7092235,-0.000542091,2.04093975e-06
7.540248000000001e-06,442057.62,45077.33222,6.4022205000000005e-06,0.0034001544999999,0.0005076155,3.74900355e-06,259.241815,11.4308245,9.388183,-0.0002006665,-5.16e-06
-1.25e-05,442396.18,45111.85573,6.3591335e-06,0.0032489075,0.0004877905,3.744468e-06,260.18139499999995,10.2718425,10.0740583,-0.000165933,-8.85e-06
-8.335721000000001e-06,442531.94,45125.6994,6.3681718500000005e-06,0.0031842855,0.00050528,3.73707925e-06,260.34839,10.9252676,11.683766,-0.0001199439999999,-8.83e-06
1.6271435e-06,442795.29,45152.553625,6.3633975e-06,0.0032023825,0.0005102349999999,3.7296517e-06,260.4823,14.441215,10.3200815,-0.0001976525,-7.445e-06
-5.931845000000006e-07,442790.18,45152.03255,6.3548525e-06,0.0032469244999999,0.0005241569999999,3.7223281e-06,260.324095,16.5585095,7.4506283,5.5718e-05,-6.945e-06
-2.2744985e-06,442647.0,45137.43225,6.424608499999999e-06,0.003307092,0.000532978,3.7188433e-06,260.39477,17.5124815,5.97280125,-4.57345e-05,-6.6837943e-06
2.1720415e-06,442751.94,45148.133155,6.35970935e-06,0.0032983465,0.0004796645,3.7191845e-06,260.6156,16.804026,4.6448708,0.000283456,-6.0912568e-06
1.9843425e-05,442776.6,45150.64777,6.3630310000000005e-06,0.0032176675,0.0005051945,3.71625395e-06,259.676635,14.405281,2.321759825,-0.000768349,-1.03e-05
-4.0724790000000005e-06,443015.41,45174.999615,6.2784518e-06,0.0032560895,0.0004994775,3.71954775e-06,260.53003,14.08256,-1.16084,0.00072306,-1.31e-05
-8.575e-06,442992.57,45172.670585,6.2306486e-06,0.0032939715,0.0004749154999999,3.7235518e-06,260.778315,11.763073,-1.34547855,0.0004056995,-1.1015e-05
-2.14e-05,442896.595,45162.88386,6.191098e-06,0.003373527,0.00045355,3.72870545e-06,260.808475,11.28104,-2.2105379,-0.0001841855,-3.27e-06
2.999967000000001e-07,442634.28,45136.135175,6.21081325e-06,0.0033509129999999,0.0005094285,3.7282621e-06,259.530025,9.800982,-2.71114975,-0.00053176,9.54705765e-07
2.369679e-05,442369.625,45109.147875,6.290085e-06,0.0032444785,0.000610428,3.72569055e-06,257.65285,9.77078375,-1.647418,-0.0008422235,-3.325e-06
1.66056625e-05,442060.56,45077.632015,6.3251740000000006e-06,0.0031668055,0.0006616094999999,3.7264167e-06,257.077925,8.77587385,-1.36563105,0.0004018325,-1.075e-05
-1.0895749999999998e-05,441782.34,45049.26147,6.2776635e-06,0.0032062735,0.0006081505,3.7320865e-06,257.664785,7.9263238,-0.8939947399999999,0.0004412055,-1.0105e-05
-1.7045e-05,441855.775,45056.749755,6.2666003e-06,0.0032811965,0.00062386,3.73462395e-06,257.84336,7.74201965,-1.36397215,-0.000147205,-6.5975268e-06
9.895713e-07,441594.225,45030.07908,6.31576725e-06,0.003283305,0.0007024304999999,3.73414695e-06,256.914125,6.979529250000001,-2.06332685,-0.000270691,-6.19e-06
2.4753800000000003e-06,441760.81,45047.06602,6.470402750000001e-06,0.00331196,0.000816965,3.7347295e-06,256.74802,5.00258685,-2.404794525,-0.0001123464999999,-8.14e-06
9.3271125e-06,441494.82,45019.94259,6.5063095e-06,0.0033220339999999,0.0009518255,3.73613555e-06,256.10366,4.64322765,-1.53171355,0.000247197,-7.344855799999999e-06
2.80003e-06,441726.34,45043.55106,6.37775635e-06,0.003359866,0.00070599,3.74956245e-06,257.70348,3.94861143,1.85566865,0.0009590569999999,-1.0007356e-05
-1.5709985e-05,442198.06,45091.653115,6.2769577500000005e-06,0.003452261,0.0005137165,3.7578302e-06,259.69482500000004,5.0626016300000005,2.89348655,0.0007413019999999,-8.19851585e-06
-1.592e-05,442614.34,45134.101855,6.2785175e-06,0.0035477345,0.0004900055,3.7556229e-06,260.027465,6.114825,5.0519465,-0.00114703,-9.202436499999998e-07
1.5768554e-05,442703.82,45143.22628,6.3576482e-06,0.0035361825,0.0005747085,3.74337515e-06,258.9347,8.7630331,4.610445,-0.000501998,4.006955e-07
2.217005775e-05,442680.06,45140.803435,6.37528825e-06,0.003465778,0.0005715875,3.7374253e-06,258.739865,10.3355659,3.2445875,-0.0001501669135,-6.22009015e-06
5.785355e-06,442662.41,45139.003635,6.35903915e-06,0.0034240235,0.00052646,3.73627565e-06,259.507205,10.302183,1.0608959000000002,0.000270756,-1.147e-05
-1.105e-05,442939.59,45167.26813,6.2827535e-06,0.0034259015,0.000453181,3.7405297e-06,261.03051500000004,9.64777125,0.12594315,0.0005728345,-1.015e-05
-2.595e-05,443058.275,45179.370630000005,6.22112e-06,0.003429829,0.0003988775,3.744055e-06,261.899045,9.9140755,0.4733770499999999,-0.0001450395,-6.78e-06
-1.65e-05,443390.19,45213.216545,6.227559849999999e-06,0.003451396,0.000414357,3.7413997e-06,261.67053,9.4780495,0.0815453999999999,-0.0006633565,-3.0337036500000006e-06
7.616887600000001e-06,443296.75,45203.688315,6.28773425e-06,0.0033923865,0.000469594,3.7357249e-06,260.40807500000005,9.76341225,-1.3909276,-0.0007777975,-1.216e-06
4.47405075e-06,443093.03,45182.914655,6.44057765e-06,0.0034404715,0.0005388325,3.7368641e-06,259.77050999999994,10.286127,-3.5359392,0.00019940529,-6.2389849e-07
1.70927955e-05,442779.47,45150.94043,6.463567999999999e-06,0.0033749885,0.0006113955,3.73914735e-06,258.585615,9.859225,-5.6342118,0.0003960105,-4.98e-06
-3.5593571000000004e-06,442872.38,45160.414615,6.3504705e-06,0.0033664895,0.000573411,3.7514169e-06,259.61663,9.0794895,-4.491374,0.0006250715,-1.006e-05
-1.4695e-05,442925.94,45165.876215,6.3166283e-06,0.0034185175,0.00058128,3.7596842e-06,259.757895,9.49216265,-5.80325985,-0.000236486,-5.78e-06
3.148517999999998e-07,442743.63,45147.28577,6.3139665e-06,0.0033690495,0.000603757,3.76596065e-06,258.8685,8.87912875,-7.492637650000001,3.3734e-05,-3.1565185e-06
1.85218515e-05,442498.96,45122.336370000005,6.337832e-06,0.0032597605,0.0006658645,3.77009015e-06,257.74752,5.96768415,-7.9525913,-0.000611802,-6.505e-06
4.6942255e-06,442132.45,45084.962755,6.3219165e-06,0.0031423465,0.0006670974999999,3.77698825e-06,257.4064,4.11686805,-8.45785465,0.000256936,-1.0015e-05
7.036504500000001e-06,441851.47,45056.31077,6.32833375e-06,0.003059106,0.0006849194999999,3.78208005e-06,256.55112,4.42970515,-8.3263616,-0.0006563134999999,-1.058e-05
2.1346538e-05,441510.28,45021.51907,6.414412149999999e-06,0.0029577715,0.0008315955,3.7819591e-06,255.136255,5.3688587000000005,-8.113864,-0.00012698,-1.61e-05
-4.144949999999999e-06,441141.31,44983.894605,6.3837153e-06,0.0029715975,0.0007956285,3.78823915e-06,255.578325,4.2434125,-7.80604385,0.0009591425,-1.855e-05
-2.454964985e-05,441060.78,44975.682825,6.3340065e-06,0.0030846985,0.0007067195,3.79476205e-06,256.231245,2.99080515,-6.2511835,0.0002287535,-1.255e-05
-1.425e-05,440802.91,44949.38741,6.3769835e-06,0.0032322925,0.0007959515,3.79449965e-06,255.62697,1.5779437500000002,-5.2504425,-0.0004700305,-6.25248165e-06
-1.392019e-05,440901.065,44959.39643,6.509565349999999e-06,0.0033815395,0.000876807,3.79573745e-06,255.98501500000003,0.3750875,-2.9742867800000004,4.34415e-05,-3.08223985e-06
-1.975e-06,440621.87,44930.926465,6.517282e-06,0.0033568275,0.0009142235,3.7967692e-06,255.41421,1.5956421,-1.0029578,0.000218787,4.44862e-07
1.97737817e-05,440920.47,44961.37519,6.52409525e-06,0.0033414259999999,0.0009394305,3.7966488e-06,255.445695,2.38892805,0.64682971,-0.0003587744999999,-1.125e-06
9.71155e-06,441287.685,44998.8207,6.4926052500000005e-06,0.003406472,0.0008383374999999,3.7986647e-06,256.704435,3.889128,0.488620515,0.0005565805,-5.3140255e-06
-6.3345e-06,441361.15,45006.31204,6.442541800000001e-06,0.0033810704999999,0.000710954,3.79980385e-06,257.5344,4.549094555,2.335806985,7.049300000000003e-05,-6.98786975e-06
3.78028e-06,441833.56,45054.484455,6.460677299999999e-06,0.0032671315,0.0006316049999999,3.79851825e-06,257.345445,6.8996463,1.2073545,-0.0006052115,-6.089984375000001e-06
3.2378755e-06,441519.97,45022.50718,6.54217385e-06,0.003239342,0.000672959,3.7947598e-06,256.47681,5.3479915,0.6621976,1.6612500000000004e-05,-6.62e-06
-1.6951397499999998e-05,441644.47,45035.202645,6.466565500000001e-06,0.0033160105,0.0006116975,3.7964414e-06,258.083595,5.190053649,1.377929165,0.0002315505,-7.0250000000000005e-06
-4.669859499999999e-06,441849.16,45056.075215,6.4605005e-06,0.0033178115,0.000573282,3.7936543e-06,258.05896,7.5547745,2.304050535,-0.000310341,-7.025e-07
-1.3391587500000003e-06,441924.9,45063.79854,6.502593e-06,0.003222685,0.000591397,3.7890586e-06,257.73816,7.9784802,4.5857424,-0.000312573885,-2.8741075e-06
1.8931208e-05,442139.625,45085.6944,6.5233435e-06,0.0031586929999999,0.000630675,3.7832606e-06,257.272585,11.114664,3.1096602,-0.000747821,-5.9125917650000005e-06
2.44947295e-05,441903.13,45061.578625,6.5881105e-06,0.00302104,0.0007281995,3.77755535e-06,256.54838,11.403426,0.5066695999999999,2.578950000000008e-05,-1.6525000000000002e-05
-2.88645504e-05,441744.18,45045.37023,6.53817e-06,0.0031821704999999,0.000662559,3.782323e-06,258.81496000000004,12.21384525,-0.8329292319999999,0.000824283,-1.535e-05
-2.695e-05,441706.95,45041.57383,6.4779177000000005e-06,0.003341628,0.000612135,3.7844856e-06,258.827685,12.325879,-2.908,-0.000130835,-4.4150000000000003e-07
9.5306978e-06,441741.5,45045.09695000001,6.5040649e-06,0.003435591,0.0006815285,3.782518400000001e-06,257.51867,12.7169915,-7.09226815,-0.0005944115,5.3279741e-06
1.775916e-05,441916.25,45062.91649,6.48341365e-06,0.0035775105,0.000720148,3.78534565e-06,257.28824,9.210885,-10.1180845,0.0005360565,5.569851e-06
1.0386799e-05,441759.91,45046.974245000005,6.460265849999999e-06,0.003698515,0.0006766985,3.7920458e-06,256.99755,7.4615595,-10.1449775,0.000121199,5.3763965e-06
-1.1206e-05,441585.97,45029.237305,6.4305545e-06,0.0038444005,0.0006393785,3.7995675e-06,257.13397,6.1131998,-9.17132785,0.0006954965,8.208296e-06
4.754815000000002e-06,441193.81,44989.24811,6.44994535e-06,0.0038598245,0.0006734095,3.8033527e-06,255.87756,5.196134150000001,-6.0957037,-0.00111246,1.28320255e-05
2.1083484e-05,440666.525,44935.480005,6.562710799999999e-06,0.003797853,0.0008634795,3.7989954e-06,253.9304,3.839468,-6.5841483,-0.000499151,7.3346373e-06
-1.146e-05,440267.31,44894.771405,6.512613999999999e-06,0.0039103839999999,0.000860581,3.80266965e-06,254.73088,2.9016361,-5.96682265,0.000453815,6.93152735e-06
-6.58e-06,440128.47,44880.613665,6.51762935e-06,0.0039304805,0.0009265405,3.80334585e-06,254.505035,2.9280319500000003,-5.001882650000001,-0.0004195034999999,9.84962425e-06
-8.160118e-06,439964.82,44863.92601,6.56003465e-06,0.0040090925,0.0011349469999999,3.8013941e-06,254.229735,2.51271965,-4.1900945,-0.0004449634999999,1.22088335e-05
1.30181235e-05,439799.16,44847.03339,6.60323215e-06,0.003980535,0.001295762,3.7995147e-06,253.404455,2.5776940999999995,-3.06724395,-4.80225e-05,1.1465807e-05
1.34288715e-05,439766.68,44843.721355,6.6799844e-06,0.0039065455,0.00123704,3.8022809e-06,253.18854,2.14636034,-2.9245335,0.0005593345,4.522884999999999e-06
