d,z,tall,o3,pv,r,q,t,u,v,w,vo
1.8144690000000016e-07,233492.875,23809.6470225,7.05429185e-06,5.2738291e-05,0.94650751,3.0529591e-06,217.7427375,6.694949025,0.8836892000000001,-0.0011209665,-1.3525e-05
-4.492482950000001e-06,233433.64,23803.606735,7.04965735e-06,5.33870265e-05,0.9553204375,3.05202385e-06,217.768525,6.1211497900000005,0.1060611325,0.001952252,-1.407e-05
-9.4578945e-06,233493.89,23809.750525,7.06651815e-06,5.44568505e-05,0.931305785,3.0516576e-06,217.919165,5.3189283875,-0.578801015,0.0021399972499999,-1.2775e-05
-8.31e-06,233440.64,23804.3205375,7.07853005e-06,5.504767925e-05,0.92754323,3.051736925e-06,217.9866425,4.165257045,-0.3329650524999999,0.00355224975,-1.05325e-05
-1.3145e-05,233607.19,23821.3039125,7.05601865e-06,5.57808525e-05,0.87371325,3.052503875e-06,218.4633875,3.7413869125,1.3092038499999998,0.00502484525,-6.47457225e-06
-6.972916750000001e-06,233648.5275,23825.5191625,7.0596986e-06,5.62718855e-05,0.890619105,3.0506905e-06,218.3852875,3.950021435,2.315332375,-0.00222952,-4.523470000000001e-07
3.4635285750000004e-06,233693.1275,23830.0671,7.04809355e-06,5.665198875e-05,0.92035283,3.04823995e-06,218.187505,3.951879375,2.66487735,-0.00199474375,1.4705115000000004e-06
7.8190737e-06,233744.8775,23835.34413,7.053857975e-06,5.695835675e-05,0.9219937825,3.046848425e-06,218.117905,4.2678734,2.7690281750000003,-0.0018283854999999,-2.3912233e-06
1.562118235e-05,233753.5625,23836.229755,7.0281551750000005e-06,5.747133725e-05,0.9254395625,3.0453961500000003e-06,217.9454675,5.037389175,2.741102925,-0.0024012749999999,-6.1590401200000005e-06
2.6561004999999987e-06,233762.2175,23837.11232,7.05752745e-06,5.833819925e-05,0.9056806675,3.046400775e-06,218.2954825,5.553116775,2.1994522325,0.00451404975,-8.9425e-06
6.152030000000004e-07,233740.36,23834.8834725,7.0489004250000006e-06,5.7872552e-05,0.894016215,3.046468225e-06,218.357185,5.66019415,1.794957175,-0.0014063712499999,-9.585e-06
-1.87682025e-06,233717.9675,23832.600075,7.0499699e-06,5.7054834e-05,0.8871896800000001,3.0467554e-06,218.50027,5.751934475,1.3908312130000002,0.0023038547499999,-1.0925e-05
1.0076560000000002e-06,233802.7825,23841.248795,7.061352125e-06,5.581829375e-05,0.86206013,3.0464325750000003e-06,218.580635,6.0493587,1.046818375,-0.001780544,-1.02908145e-05
9.17720945e-06,233812.0175,23842.1905025,7.05283485e-06,5.41522815e-05,0.8860216175,3.046978475e-06,218.5174925,5.9203835,0.24224742,-0.000421078,-1.386436225e-05
-1.0232264999999998e-06,233942.545,23855.5006075,7.093819524999999e-06,5.3173134e-05,0.880466135,3.04970875e-06,218.9573125,5.95623275,-0.577435575,0.00205578225,-1.672e-05
-4.72024175e-06,233992.3925,23860.5836325,7.0782367e-06,5.2759624e-05,0.8883008425,3.0501574e-06,218.8971725,5.785436425,-0.831112375,-0.00290231525,-1.59e-05
-1.7724025000000003e-06,233978.3775,23859.1545,7.1303176000000005e-06,5.090263225e-05,0.943978185,3.0496483e-06,218.393695,5.1382724500000005,-0.71306046,-0.0017651607499999,-1.567e-05
-5.8531575e-06,233992.67,23860.6119325,7.13567325e-06,5.196294275e-05,0.95757124,3.0502849e-06,218.3762575,4.480194099999999,-0.0840140084999999,0.0017632245,-1.3105e-05
-1.0096656075e-05,234000.0125,23861.360655,7.12476345e-06,5.2335876e-05,0.9238393875,3.04937725e-06,218.25295,4.2453529,0.748404775,-0.00038238075,-9.7194362e-06
-6.285e-06,233987.9225,23860.1278225,7.08524185e-06,5.24016425e-05,0.90671958,3.0476228e-06,217.920985,3.9404286,0.8400781,-0.005533707,-8.59197235e-06
-4.13524e-06,233893.1225,23850.46091,7.078775749999999e-06,5.33600395e-05,0.907123025,3.0462552e-06,217.7909425,3.872594435,1.095738225,0.001615465,-7.38322515e-06
4.535008999999999e-06,233848.89,23845.95045,7.0852705e-06,5.40159675e-05,0.910593785,3.045203375e-06,217.7101375,4.6771644850000005,1.0838159375,-0.00303843925,-7.445000000000001e-06
8.445135e-06,233758.83,23836.7668875,7.0728521e-06,5.3728847e-05,0.930548425,3.044545375e-06,217.5432725,5.107203175,0.780410389,0.00162994625,-1.03675e-05
3.73894185e-06,233724.5,23833.2662,7.0790226e-06,5.36171165e-05,0.926525355,3.04435885e-06,217.65452,5.353572144999999,0.3329542175,0.00346914825,-1.2525e-05
-3.556897e-06,233696.27,23830.38754,7.088702275e-06,5.363059525e-05,0.9372232,3.0450508e-06,217.745825,5.710853075,-0.266616625,3.633249999999717e-06,-1.1731157965e-05
-1.0490277825e-05,233624.4675,23823.0657225,7.11335005e-06,5.34248825e-05,0.969688365,3.04696255e-06,217.8454575,5.272286895000001,-0.75128494,0.0001804277499999,-9.96690965e-06
-7.956514250000001e-06,233661.8875,23826.8815025,7.1237132e-06,5.321613225e-05,0.988581485,3.047907525e-06,217.795945,4.745403834,-0.89312389,-0.0037496524999999,-7.35260675e-06
4.11247285e-06,233627.1375,23823.33799,7.0795062e-06,5.334422425e-05,1.0222834925,3.0473652e-06,217.35488,4.099993175,-0.7584651425000001,-0.00503448175,-6.3428356325e-06
6.9922645e-06,233774.1125,23838.32527,7.021169325e-06,5.31781145e-05,1.0424106175,3.0481206e-06,217.663225,3.477354675,-0.862298775,0.001898341,-1.0245e-05
3.88589725e-06,233736.705,23834.5107675,7.041099474999999e-06,5.38107955e-05,0.98514217,3.04827475e-06,217.83421,2.8957643500000003,-0.3219484999999999,0.00439920775,-1.146e-05
-2.63606773e-06,233835.2525,23844.5598125,7.045793825e-06,5.400685425e-05,0.9108839125,3.047826825e-06,218.0468375,2.4909589000000003,0.44841405,7.52407499999999e-05,-1.077e-05
-2.372261875e-06,233864.97,23847.59016,6.981948225e-06,5.39462815e-05,0.9363424825,3.0469887e-06,217.63143,2.84933343,0.8171478775,-0.009506116,-9.765e-06
-1.847209999999996e-07,233738.44,23834.687685,6.96311895e-06,5.5084118e-05,1.0083798925,3.047014375e-06,217.34082,2.42185575,1.74803045,0.0002579209999999,-7.0825e-06
-6.694062499999997e-07,233794.53,23840.407275,7.0301233e-06,5.5646207e-05,0.9880478375,3.0475801e-06,217.7727025,2.530338925,2.397946375,0.00214636075,-8.2725e-06
1.369092065e-06,233730.5775,23833.8859325,7.007687475e-06,5.4297311e-05,0.989025235,3.046474625e-06,217.5591575,3.542329625,2.524590825,-0.0034977575,-9.3225e-06
4.6359565e-06,233718.8275,23832.6877675,6.99100525e-06,5.3790951e-05,1.0149647,3.045985075e-06,217.407315,4.2893464,2.2134639625,-0.0017457402499999,-1.043e-05
4.988988499999977e-08,233734.375,23834.2731725,7.0150098e-06,5.417252e-05,1.00900922,3.046217e-06,217.65301,4.69435835,1.82374435,0.00250676625,-1.1375e-05
-1.7344094999999998e-06,233769.8,23837.8855175,7.03176295e-06,5.4107455e-05,0.9943986,3.0460874e-06,217.8401425,4.909174775,1.66531347375,-0.00182504375,-1.0425e-05
8.661245000000004e-07,233852.5475,23846.3234125,7.0378906e-06,5.380795175e-05,1.005457475,3.0460037e-06,217.8989,5.082634175,1.904704875,-0.0006900315,-8.565e-06
7.64441575e-06,233894.3425,23850.5853175,7.011701675e-06,5.307150375e-05,1.02762686,3.044623975e-06,217.6387325,5.526348525,2.042140475,-0.0035751765,-8.0525e-06
1.4107074425e-05,233906.97,23851.8729625,7.0398175e-06,5.33804815e-05,1.0501201325,3.04320995e-06,217.3964925,5.22484291,1.7610359250000005,-0.0033265015,-1.0165e-05
1.231373e-05,233882.2525,23849.35248,7.0286084e-06,5.262983225e-05,1.0878145625,3.04215385e-06,217.2073025,5.4674795750000005,1.27906755,0.00284365075,-1.42e-05
5.210899249999999e-06,233880.095,23849.1324775,7.034667975e-06,5.222314225e-05,1.0843196875,3.04157085e-06,217.236165,5.31282629,0.6552307499999999,0.00244124475,-1.7775000000000002e-05
-1.3200764925e-05,233881.36,23849.26147,7.1006758e-06,5.175636425e-05,1.0424458125,3.043016725e-06,217.68958,4.8096719,0.2892101849999999,0.005910852,-1.8775e-05
-1.6168141e-05,233846.0175,23845.6575375,7.116825625e-06,5.126455275e-05,1.0325287925,3.043158825e-06,217.6844775,4.459371625000001,1.03590827,-0.00299364825,-1.2805e-05
-7.293206e-06,233835.935,23844.62941,7.09307895e-06,5.14445495e-05,1.004527525,3.041706575e-06,217.5199825,4.810510125,1.002229475,-0.00498707375,-7.2853535e-06
6.075606000000001e-06,233724.925,23833.3095375,7.040249875e-06,5.189526975e-05,0.9947033875,3.039328e-06,217.120025,5.618598275,0.893562325,-0.005806617,-5.762015800000001e-06
1.929508e-05,233680.9225,23828.8225325,7.01013215e-06,5.1743343e-05,1.0294427000000002,3.03908905e-06,216.7314475,6.051138375000001,0.379097365,-0.0038984982499999,-1.009e-05
2.7338548250000003e-05,233595.5025,23820.11212,6.972964625000001e-06,5.141887325e-05,1.063500445,3.0397232e-06,216.347615,5.5107805,-0.3520774999999999,0.0001062942499999,-1.555e-05
2.1370631e-05,233512.4225,23811.6403175,6.9615349e-06,5.099079775e-05,1.078780325,3.04144215e-06,216.236835,5.479795675,-1.043864675,0.00380780875,-2.22325e-05
-1.03616235e-06,233465.0775,23806.81247,7.018998175e-06,5.180669875e-05,1.0652257425,3.044597625e-06,216.697845,5.33500184,-1.094370825,0.00591525425,-2.256e-05
-1.6711755e-05,233423.7675,23802.6000225,7.091249775e-06,5.346126225e-05,1.074956225,3.0476949e-06,217.2641725,4.5578799750000005,-0.4289353000000001,0.00327880475,-1.4657e-05
-1.4774927000000002e-05,233562.9975,23816.7975325,7.03162875e-06,5.272220025e-05,1.0415809875000002,3.0484482e-06,217.3748125,3.87282356,0.9619304225,0.0010539785,-8.163e-06
5.111687499999998e-07,233597.67,23820.3331425,7.0366614e-06,5.254210125e-05,1.0249212825,3.04821125e-06,217.38254,3.756926075,1.4759025500000005,-0.00148811,-7.47032e-06
8.345877e-06,233627.2825,23823.352775,7.021215525e-06,5.255679975e-05,1.028815175,3.047616725e-06,217.3023925,3.4873070900000003,1.737543325,-0.00319615975,-1.0125e-05
4.924953100000001e-06,233594.17,23819.97624,7.009941500000001e-06,5.2514682e-05,1.0738425975,3.04746825e-06,217.1488075,3.4076080825,2.1158931,0.004075538306,-1.394e-05
-7.760622499999997e-07,233602.1875,23820.7937975,7.0088736e-06,5.1937616e-05,0.998451625,3.04592815e-06,217.2082075,4.179221,1.7915857000000002,-0.001148477,-1.4275e-05
-4.7534795e-06,233530.625,23813.496452500003,6.994566874999999e-06,5.2165371e-05,0.998352115,3.045433925e-06,217.22199,4.2556473625,2.008704675,0.0031620637499999,-1.465e-05
-9.647250000000002e-06,233471.2,23807.43679,7.0047947e-06,5.2746243e-05,0.9890896475,3.045221775e-06,217.41273,5.139745525,2.849406275,-0.0004635245,-1.193e-05
-4.819142500000001e-06,233455.4225,23805.827935,6.9784099e-06,5.244656125e-05,1.008010605,3.043949175e-06,217.2836425,6.2423278,2.40997685,-0.00329838925,-1.102e-05
7.439944999999999e-07,233502.3775,23810.61601,6.942029224999999e-06,5.171765625e-05,1.0383563,3.042514225e-06,217.0059325,6.767239549999999,1.5562339625,-0.0041217075,-9.27259675e-06
1.1331141075e-05,233536.125,23814.0572975,6.909993775e-06,5.06948565e-05,1.066200015,3.041377125e-06,216.7760175,6.900776375,0.8517747500000001,-0.0013751785,-1.12625e-05
1.265931125e-05,233569.8425,23817.4955225,6.89924815e-06,4.9631231e-05,1.08342204,3.041521275e-06,216.8031925,6.596007675,0.3845992,0.003990951023,-1.6975e-05
7.116935975e-06,233638.56,23824.5027625,6.9194015e-06,4.857114975e-05,1.043382295,3.04175405e-06,217.04448,6.5126554125,-0.3647205999999999,0.0033204932499999,-2.0675e-05
2.4742787500000004e-06,233652.2825,23825.902065,6.962823175e-06,4.74096235e-05,1.0416820375,3.0410942e-06,216.9764025,5.90920575125,-0.91025572,0.00121159625,-2.2825e-05
-6.44594095e-06,233641.1225,23824.7640625,6.993671025e-06,4.751808175e-05,0.9941347825,3.0411884e-06,217.23074,5.6574717475,-0.67679822,0.0005987849999999,-2.0825e-05
-4.217792e-06,233663.405,23827.036245,6.9977366e-06,4.80142475e-05,0.99321833,3.0413209e-06,217.288275,5.234350015,-0.892230135,0.0011924815,-1.7875e-05
7.99949585e-06,233590.2825,23819.579825,6.97529805e-06,4.813686e-05,1.024446325,3.0403614e-06,216.9611775,5.32338953575,-0.3063682975,-0.004206693,-1.7025e-05
8.035822e-06,233584.6725,23819.0077625,6.957441975e-06,4.854225775e-05,1.0371606125,3.039242325e-06,216.6556525,5.9508077975,-0.39109627125,-0.00589002925,-1.7575e-05
1.229835815e-05,233498.6725,23810.238205,6.90823565e-06,4.882734425e-05,1.1085492675,3.03748085e-06,216.0587775,5.7171039,-0.0430024799999999,-0.003672161,-1.82e-05
1.216090025e-05,233356.4525,23795.7358,6.9040063e-06,4.92092045e-05,1.16148927,3.037398975e-06,215.8887725,5.12228065,0.147535575,0.00470005925,-1.98e-05
4.377944e-06,233318.1075,23791.8257,6.9699756e-06,4.91866375e-05,1.1249311,3.0388469e-06,216.29217,5.664857375,-0.0496403175,0.00305145575,-2.135e-05
-1.1709214999999995e-06,233291.1525,23789.0770525,7.026188975e-06,4.948225225e-05,1.1309732325,3.0402762e-06,216.491745,5.853055105999999,-0.2692362,0.00075779325,-1.9925e-05
-4.26447575e-06,233273.42,23787.268845,7.072150425e-06,5.016209625e-05,1.139927405,3.041736125e-06,216.6644675,6.032763325,-0.8125427249999999,0.0024081305,-1.82e-05
-1.3334194e-06,233286.19,23788.5710225,7.106702475e-06,5.050998125e-05,1.122647205,3.0430199e-06,216.7488025,5.7520571,-1.29922675,-0.00043227375,-1.7375e-05
-3.29168e-07,233319.595,23791.97738,7.12566535e-06,5.04366545e-05,1.111668835,3.044582175e-06,216.7382525,5.104210865,-1.658139675,0.00301614475,-1.8025e-05
1.585643249999997e-07,233410.375,23801.23437,7.10253445e-06,4.97916695e-05,1.067250885,3.0463536e-06,216.87447,4.257307024999999,-1.491809265,-0.002026786585,-1.93e-05
-4.039007000000001e-06,233424.19,23802.6431075,7.12123925e-06,5.0171337e-05,1.09203542,3.048141025e-06,216.8651925,3.683956425,-1.6002381375,0.0005725072499999,-1.98e-05
-1.9505e-05,233448.03,23805.0741075,7.1702371e-06,5.113071175e-05,1.065565965,3.049855425e-06,217.23578,2.6977178,-0.3000594999999999,0.0064619665,-1.5e-05
-1.558e-05,233486.965,23809.04437,7.15219605e-06,5.174688025e-05,1.0784578875,3.049591875e-06,217.0233625,3.0408620125,1.2818777099999998,-0.0071196920405,-9.4075e-06
-1.86075e-05,233485.2825,23808.8728075,7.130469375e-06,5.2959225e-05,1.13118864,3.0494143e-06,216.884455,3.33103891,2.33212925,-0.0001998089999999,-7.15e-06
-1.06344715e-05,233505.25,23810.9089225,7.125222e-06,5.535645925e-05,1.152970425,3.048623275e-06,216.953305,4.017692725,3.3608422,-0.00316309325,-2.184109225e-06
1.35375605e-05,233476.7175,23807.99942,7.069405675e-06,5.58080415e-05,1.16669458,3.045828825e-06,216.54178,5.005701425,3.95921065,-0.0064706245,-1.5789677500000002e-06
2.647345e-05,233429.045,23803.1381775,7.002076725e-06,5.5073303e-05,1.205148675,3.042845275e-06,216.0379375,5.804228075,3.148047635,-0.00592595125,-5.4350000000000005e-06
1.9678904e-05,233390.9525,23799.25382,6.981309275e-06,5.380779075e-05,1.24674601,3.042264575e-06,216.0070625,6.029147525,1.6880152250000002,0.0010909495,-1.00575e-05
1.697480275e-05,233391.985,23799.3591125,7.010140325e-06,5.208084325e-05,1.21309376,3.0427009e-06,216.3613525,6.3857281,0.1961647399999999,0.003451805,-1.485e-05
8.91481925e-06,233490.33,23809.3875075,7.0895613000000005e-06,5.1772222e-05,1.118492225,3.043876e-06,217.003465,6.11127335,-0.5646070295,0.0073944795,-1.76e-05
4.309111810000001e-06,233561.7175,23816.667005,7.14191545e-06,5.241201875e-05,1.05763934,3.0448664e-06,217.4212475,5.63945685,-0.99788429,0.0031162335,-1.7205e-05
2.468643e-06,233574.97,23818.0183875,7.12791465e-06,5.210011575e-05,1.080046115,3.0466222e-06,217.3280925,5.941486675,-1.1805061675,0.00013736,-1.84725e-05
-4.1121665e-06,233577.425,23818.268725,7.1146464e-06,5.1719668e-05,1.101335355,3.0474657e-06,217.093145,6.024306575,-1.31716893,-0.0012035294999999,-1.704e-05
4.466902499999999e-07,233645.765,23825.237465,7.080096425e-06,5.161004425e-05,1.113103675,3.04742955e-06,216.80332,5.109776275,-0.769359785,-0.00098086775,-1.5582500000000002e-05
7.943567500000004e-07,233596.5,23820.213835,7.093158675e-06,5.2036525e-05,1.12476584,3.048093725e-06,216.72051,4.561760875,-0.0326126725000002,0.00080626825,-1.51475e-05
8.101554875e-06,233546.175,23815.0821125,7.069370175e-06,5.17731675e-05,1.15984413,3.047757875e-06,216.41013,5.0247527605,0.923776375,0.00045232925,-1.649e-05
1.188505475e-05,233463.765,23806.6786325,7.0655651e-06,5.214471775e-05,1.1741321999999998,3.0485635e-06,216.3923325,5.328927425,1.779254175,0.004380047,-1.85075e-05
5.497895750000001e-06,233388.64,23799.018015,7.108934e-06,5.256281325e-05,1.1214225,3.049322225e-06,216.6721975,5.9859022,2.381945035,0.006393854,-1.9525e-05
2.198967499999984e-07,233387.2525,23798.876525,7.1338771e-06,5.228911675e-05,1.04183373,3.048725375e-06,216.8481075,7.20734825,1.8136759,0.00336428325,-2.0195e-05
-1.2140709999999998e-06,233333.795,23793.4253775,7.0939348e-06,5.124032325e-05,1.0589013175000002,3.047075975e-06,216.5904625,7.7458165,0.597630675,0.00220490625,-2.067e-05
-1.41262135e-05,233266.03,23786.51527,7.13204215e-06,5.141798575e-05,1.065218325,3.0480005e-06,217.00809,7.43586465,-0.4580160749999999,0.007444052,-2.13e-05
-2.5775e-05,233291.955,23789.158885,7.176798575e-06,5.17343215e-05,1.05453856,3.049779025e-06,217.479575,7.19543745,-1.208679925,0.0040060615,-1.803e-05
-2.0225e-05,233356.3125,23795.721525,7.177432625e-06,5.222806475e-05,1.056562575,3.04982745e-06,217.4814625,6.55169835,-1.6772315,-0.0009700685,-1.288e-05
-1.417e-05,233396.625,23799.832255,7.207683e-06,5.2440687e-05,1.15116858,3.049986175e-06,217.1318075,5.42741646,-1.4479547,-0.0012010995,-1.0465e-05
-4.3299135e-06,233414.7775,23801.6832925,7.178637e-06,5.234278375e-05,1.1830743175,3.04955235e-06,216.816325,4.8062349,-1.336834155,-0.0072523315,-8.1825e-06
-2.2297500000000005e-06,233435.45,23803.791305,7.181485925e-06,5.2419716e-05,1.208071375,3.0502408e-06,216.7814,4.49862595,-0.6373088,0.002209461,-8.32e-06
7.241043000000001e-06,233444.7975,23804.744485,7.1239876e-06,5.133716e-05,1.1763407825,3.0476576e-06,216.3362425,4.31412755,0.20892805,-0.0064417295,-9.27e-06
4.191101500000001e-06,233451.785,23805.4570125,7.120968e-06,5.083420075e-05,1.161565825,3.04559555e-06,216.255115,3.594533175,1.068092195,0.004312299,-1.3075e-05
3.362224e-06,233494.6225,23809.82522,7.120249325e-06,5.0820978e-05,1.1192894375,3.0446877e-06,216.3019875,4.604614,1.850003475,-0.00195312375,-1.3925e-05
3.55573275e-06,233420.7975,23802.2971675,7.1216182500000005e-06,5.15959985e-05,1.152440145,3.045813425e-06,216.412635,5.10663875,2.109074375,0.0012510472499999,-1.48775e-05
2.6757295000000003e-06,233437.0475,23803.954205,7.181228275e-06,5.25170245e-05,1.12249864,3.04885745e-06,216.8824675,5.928455225,1.872750525,0.003437141,-1.4715e-05
1.0482063325e-05,233486.25,23808.9714625,7.177962825e-06,5.207694175e-05,1.06162846,3.0486267e-06,216.9088725,6.664953275,1.3528043175,0.0001917352499999,-1.5675e-05
1.159442825e-05,233499.7975,23810.3529275,7.1520187e-06,5.099287575e-05,1.041851515,3.0478961250000003e-06,216.8166775,6.6424507,1.1524207675,0.0021160019999999,-1.8025e-05
4.9324901e-06,233575.825,23818.1055725,7.16897585e-06,4.9979222e-05,1.021824865,3.048684475e-06,217.0276325,6.536131175,0.7769517675000001,0.00210829625,-2.04e-05
-1.5408816999999998e-06,233618.95,23822.5031,7.168555475e-06,4.94693655e-05,1.02466103,3.04953575e-06,217.121965,6.3992875,0.62422859,-0.00099630575,-2.085e-05
-5.8157821e-06,233655.2525,23826.2049225,7.178641725e-06,4.946768975e-05,1.07544015,3.05040725e-06,216.9019125,6.088266425,0.27793998,-0.00589722575,-1.9825e-05
-1.6325e-05,233538.6375,23814.3135,7.19717575e-06,5.006201225e-05,1.07800185,3.0524864e-06,217.1529675,5.650045825,-0.1292619099999999,0.005324613,-1.5625e-05
-1.463e-05,233609.485,23821.5379375,7.2142017e-06,5.11319745e-05,1.0961988,3.055052075e-06,217.318945,5.124286124999999,-0.0157745049999999,-0.00271413575,-9.1675e-06
-3.95015175e-06,233623.2175,23822.93826,7.15326965e-06,5.1564894e-05,1.1784355125,3.0565175e-06,216.841965,5.8888557,-0.1123679100000001,-0.01198021425,-4.2803533e-06
1.6250023325e-05,233614.9075,23822.0908775,7.0381974e-06,5.152272475e-05,1.2901076925,3.0560602e-06,216.002005,6.413973975,-0.584819925,-0.0124214705,-3.44369325e-06
2.3895623e-05,233526.815,23813.1079425,6.9891133250000005e-06,5.141500225e-05,1.3675082825,3.0559943e-06,215.6460475,6.3723468,-0.689289075,0.001470739,-9.74583525e-06
2.218238875e-05,233502.4075,23810.61907,6.9774680500000005e-06,5.084234375e-05,1.302057525,3.0546671e-06,215.464475,6.375568225,-0.3155636875,-0.0025856709999999,-1.3107138325e-05
2.48007505e-05,233430.8275,23803.3199425,6.961506000000001e-06,4.938997125e-05,1.293059885,3.0537658e-06,215.2066575,6.331881825,0.498713425,0.00266324775,-1.89712e-05
2.014355825e-05,233396.595,23799.829195,6.974116325e-06,4.8434904e-05,1.2582719625,3.054148025e-06,215.32724,6.9191916,-0.1099124249999999,0.00314154225,-2.31325e-05
6.029868574999999e-06,233310.86,23791.0866625,7.021464875e-06,4.756632575e-05,1.2117995975,3.055590675e-06,215.809215,7.174356775,-0.19608949,0.00591788775,-2.6525e-05
-6.5221245e-06,233315.1425,23791.523355,7.085440825e-06,4.751206875e-05,1.1447985575,3.05557955e-06,216.17714,7.213738741,-0.2894134429999999,0.002495452,-2.645e-05
-1.066033775e-05,233266.36,23786.5489225,7.10503435e-06,4.78969925e-05,1.17201425,3.05515185e-06,216.039715,6.4770413,-0.462802575,-0.0034302319999999,-2.4325e-05
-2.658498250000001e-06,233302.7675,23790.261452500003,7.028671475e-06,4.73071645e-05,1.2836941325,3.053570925e-06,215.6849875,6.3149929575,-0.2357335249999999,-0.00391550825,-2.515e-05
3.90332675e-06,233276.8125,23787.61478,7.0032234e-06,4.7309892e-05,1.3707259075,3.05147205e-06,215.5077,6.224915675,-0.107939575,-0.00442868175,-2.4525e-05
2.2045597500000008e-06,233345.9725,23794.6671375,7.0395916e-06,4.82134595e-05,1.3800356,3.05178085e-06,215.8713575,6.1769186750000005,0.1693997877499999,0.00029682475,-2.4075e-05
1.8198450000000007e-06,233368.7675,23796.9915825,7.034046325e-06,4.901990475e-05,1.383829475,3.051672075e-06,215.9102375,5.9268745,1.268483975,0.0004675635,-2.255e-05
-1.4849157499999995e-06,233346.97,23794.768855,7.051858125e-06,5.048921325e-05,1.34236567,3.052099825e-06,216.07915,6.604677775000001,2.372017425,0.002772043,-1.9170430625e-05
1.11531605e-05,233368.53,23796.967365,7.01949175e-06,5.10287325e-05,1.2858611375,3.0502071750000003e-06,215.9628,7.7062115,2.4773559,-0.00117149075,-1.8359841075e-05
7.2510085e-06,233306.405,23790.6323775,7.036526975e-06,5.0934846e-05,1.218230475,3.05126445e-06,216.2741375,8.64309515,1.9049426,0.00765278475,-2.3255826e-05
7.85100395e-06,233340.92,23794.1519275,7.038124525e-06,5.0251026e-05,1.155282205,3.051930875e-06,216.38759,9.876701,0.3575679324999999,0.0011191175,-2.6802448665e-05
2.584406e-06,233329.1575,23792.9524825,7.02847475e-06,5.033144825e-05,1.156936525,3.05230035e-06,216.448555,10.0133214,-0.672284485,0.00611851425,-2.68725e-05
